Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,transaction_id,transaction_timestamp,merchant_id,merchant_category,city,country,payment_channel,transaction_status,risk_score,is_fraud,ingestion_date,source_system,batch_id
793202539,Silver,0,1,120,2023-09-24,Week-35,Q1,2023,4449.39,4743.63,22877.54,179,0.967,Swipe,Grocery,906.19,0,TXN1049721,2023-03-30 11:23:00,6252,Grocery,Delhi,India,ONLINE,SUCCESS,0.77,0,2026-02-01,CARD_SYS,1661
775081232,Blue,995,1,129,2023-08-13,Week-47,Q3,2023,2121.49,4960.51,35082.3,35,0.173,Online,Fuel,1941.05,0,TXN1004057,2023-08-01 18:53:00,7793,Fuel,Delhi,India,ONLINE,SUCCESS,0.74,0,2026-02-01,CARD_SYS,1794
775143934,Gold,200,1,110,2023-01-01,Week-23,Q2,2023,6716.09,2424.32,28983.57,80,0.416,Swipe,Fuel,1118.63,0,TXN1030855,2023-03-31 16:52:00,9366,Fuel,Chennai,India,ONLINE,SUCCESS,0.44,0,2026-02-01,CARD_SYS,1725
729411938,Blue,445,0,69,2023-10-08,Week-22,Q3,2023,8363.54,1319.31,45289.37,41,0.164,Swipe,Food,6928.26,0,TXN1044844,2023-10-08 15:57:00,6371,Food,Bangalore,India,POS,REVERSED,0.61,0,2026-02-01,CARD_SYS,1347
732803411,Blue,200,1,117,2023-11-12,Week-9,Q2,2023,9578.07,1817.26,16359.84,177,0.376,Chip,Travel,3885.23,0,TXN1026995,2023-09-12 10:53:00,8710,Travel,Mumbai,India,POS,SUCCESS,0.18,0,2026-02-01,CARD_SYS,1574
767480743,Blue,0,1,65,2023-12-24,Week-20,Q1,2023,3210.86,1810.9,6937.29,126,0.938,Swipe,Electronics,315.4,0,TXN1026139,2023-03-08 10:50:00,9966,Electronics,Chennai,India,ONLINE,SUCCESS,0.58,0,2026-02-01,CARD_SYS,1894
776097353,Silver,200,1,58,2023-08-06,Week-17,Q2,2023,14260.48,3530.32,41609.99,78,0.275,Chip,Food,864.5,0,TXN1029502,2023-09-09 06:30:00,9921,Food,Hyderabad,India,ONLINE,SUCCESS,0.3,0,2026-02-01,CARD_SYS,1626
718316187,Silver,0,0,84,2023-07-02,Week-52,Q1,2023,2532.06,2692.26,11350.04,51,0.967,Swipe,Fuel,7142.57,0,TXN1022160,2023-05-01 10:12:00,6488,Fuel,Mumbai,India,POS,SUCCESS,0.98,0,2026-02-01,CARD_SYS,1716
718894563,Gold,0,1,87,2023-07-16,Week-26,Q3,2023,7577.89,1095.82,17035.66,165,0.984,Swipe,Fuel,4681.03,0,TXN1019658,2023-03-11 09:26:00,6090,Fuel,Hyderabad,India,POS,SUCCESS,0.97,0,2026-02-01,CARD_SYS,1917
772253338,Gold,0,1,106,2023-03-05,Week-17,Q1,2023,14721.82,4282.28,46970.25,289,0.395,Swipe,Grocery,31.43,0,TXN1037595,2023-09-29 04:34:00,5483,Grocery,Bangalore,India,POS,SUCCESS,0.07,0,2026-02-01,CARD_SYS,1965
796048214,Blue,200,1,50,2023-05-07,Week-6,Q2,2023,11829.65,4130.28,5603.92,82,0.042,Chip,Entertainment,5691.6,0,TXN1036022,2023-05-24 01:11:00,9146,Entertainment,Delhi,India,ONLINE,SUCCESS,0.36,0,2026-02-01,CARD_SYS,1694
758739331,Silver,0,1,108,2023-05-21,Week-48,Q3,2023,9039.79,720.01,42650.33,137,0.416,Chip,Food,3042.34,0,TXN1047410,2023-06-19 09:58:00,9699,Food,Hyderabad,India,POS,SUCCESS,0.59,0,2026-02-01,CARD_SYS,1366
749375650,Blue,200,1,58,2023-09-17,Week-40,Q2,2023,9742.18,755.46,38350.25,299,0.255,Chip,Electronics,2998.66,0,TXN1002312,2023-04-23 08:28:00,8249,Electronics,Bangalore,India,POS,SUCCESS,0.48,0,2026-02-01,CARD_SYS,1376
774826821,Silver,995,1,83,2023-11-26,Week-29,Q1,2023,7745.68,1469.38,30950.77,56,0.848,Swipe,Fuel,3986.53,0,TXN1024128,2023-08-06 12:56:00,8708,Fuel,Hyderabad,India,ONLINE,SUCCESS,0.36,0,2026-02-01,CARD_SYS,1391
766484075,Silver,0,1,68,2023-12-10,Week-23,Q1,2023,2067.75,1782.64,26905.2,92,0.586,Swipe,Fuel,6299.96,0,TXN1037027,2023-06-28 01:12:00,5615,Fuel,Bangalore,India,ONLINE,SUCCESS,0.09,0,2026-02-01,CARD_SYS,1819
798494257,Blue,995,1,120,2023-03-19,Week-20,Q4,2023,13705.57,4450.56,5965.73,225,0.773,Chip,Electronics,7460.56,0,TXN1020285,2023-06-22 07:46:00,5021,Electronics,Mumbai,India,POS,REVERSED,0.64,0,2026-02-01,CARD_SYS,1559
773622278,Blue,995,1,70,2023-10-15,Week-47,Q3,2023,9119.66,643.11,19405.57,256,0.03,Chip,Electronics,2455.32,0,TXN1038160,2023-12-06 19:31:00,5583,Electronics,Delhi,India,POS,SUCCESS,0.6,0,2026-02-01,CARD_SYS,1240
763036960,Blue,995,1,86,2023-07-30,Week-42,Q3,2023,4952.69,4509.78,9946.77,106,0.159,Swipe,Electronics,3161.52,0,TXN1041600,2023-11-19 20:24:00,6686,Electronics,Delhi,India,POS,SUCCESS,0.8,0,2026-02-01,CARD_SYS,1828
751128127,Blue,0,0,121,2023-01-01,Week-10,Q4,2023,7970.47,2355.52,21875.49,240,0.266,Online,Grocery,5476.57,0,TXN1032270,2023-07-23 00:58:00,9811,Grocery,Hyderabad,India,ONLINE,SUCCESS,0.15,0,2026-02-01,CARD_SYS,1769
769257960,Blue,995,1,106,2023-07-02,Week-34,Q3,2023,7702.05,4278.08,7290.54,231,0.797,Online,Travel,216.95,0,TXN1039265,2023-03-25 18:54:00,5694,Travel,Chennai,India,ATM,SUCCESS,0.91,0,2026-02-01,CARD_SYS,1784
729565896,Blue,0,0,96,2023-02-05,Week-21,Q1,2023,11674.93,4666.05,35348.72,121,0.158,Online,Fuel,4926.59,0,TXN1002318,2023-04-10 04:22:00,8091,Fuel,Delhi,India,ONLINE,SUCCESS,0.96,0,2026-02-01,CARD_SYS,1665
771925515,Blue,0,1,55,2023-04-09,Week-35,Q2,2023,13797.25,4123.25,24489.71,286,0.964,Online,Fuel,131.86,0,TXN1042121,2023-06-02 10:11:00,5689,Fuel,Delhi,India,ONLINE,SUCCESS,0.9,1,2026-02-01,CARD_SYS,1107
735686307,Blue,200,1,90,2023-06-04,Week-36,Q2,2023,10306.8,2605.93,7085.83,184,0.539,Online,Travel,2863.25,0,TXN1029741,2023-04-19 13:03:00,5059,Travel,Mumbai,India,POS,SUCCESS,0.86,0,2026-02-01,CARD_SYS,1507
755000503,Blue,995,0,113,2023-12-24,Week-24,Q4,2023,5586.66,978.76,14101.38,69,0.377,Chip,Food,906.43,0,TXN1036896,2023-11-18 04:46:00,7370,Food,Chennai,India,ONLINE,SUCCESS,0.61,0,2026-02-01,CARD_SYS,1015
733300833,Silver,0,1,51,2023-04-30,Week-42,Q2,2023,8898.88,2039.1,43613.88,134,0.783,Chip,Electronics,4612.53,0,TXN1033202,2023-04-15 16:40:00,8189,Electronics,Hyderabad,India,ONLINE,SUCCESS,0.51,0,2026-02-01,CARD_SYS,1292
732757522,Blue,995,1,133,2023-05-07,Week-41,Q3,2023,8771.63,3458.37,47769.83,263,0.738,Online,Grocery,4139.16,0,TXN1044105,2023-10-10 10:12:00,9743,Grocery,Mumbai,India,ONLINE,SUCCESS,0.65,0,2026-02-01,CARD_SYS,1324
745120474,Platinum,0,1,124,2023-06-04,Week-7,Q1,2023,7407.96,1743.79,2179.68,88,0.849,Swipe,Fuel,467.92,1,TXN1045942,2023-05-29 02:29:00,6038,Fuel,Bangalore,India,POS,SUCCESS,0.35,0,2026-02-01,CARD_SYS,1854
785743403,Blue,995,0,79,2023-04-23,Week-45,Q3,2023,7135.02,2178.91,32930.41,294,0.138,Online,Entertainment,5699.34,0,TXN1035530,2023-04-21 21:53:00,8728,Entertainment,Hyderabad,India,ONLINE,FAILED,0.94,0,2026-02-01,CARD_SYS,1766
769355248,Gold,995,0,81,2023-07-02,Week-19,Q3,2023,14711.82,710.11,15767.52,176,0.284,Chip,Food,743.34,0,TXN1033242,2023-08-17 08:28:00,8239,Food,Chennai,India,ONLINE,SUCCESS,0.78,0,2026-02-01,CARD_SYS,1297
780245296,Platinum,200,1,54,2023-10-29,Week-28,Q3,2023,3558.97,2655.66,38038.26,205,0.963,Swipe,Food,6214.77,0,TXN1045047,2023-06-30 17:16:00,6943,Food,Chennai,India,POS,FAILED,0.7,0,2026-02-01,CARD_SYS,1105
790854094,Blue,995,0,129,2023-01-29,Week-4,Q1,2023,8564.01,4821.78,14254.39,297,0.52,Chip,Grocery,792.9,0,TXN1030693,2023-10-01 12:23:00,6983,Grocery,Delhi,India,POS,SUCCESS,0.62,0,2026-02-01,CARD_SYS,1604
709655749,Gold,995,0,75,2023-02-19,Week-29,Q3,2023,6209.82,2570.73,45675.17,198,0.443,Online,Entertainment,2432.43,0,TXN1026004,2023-05-15 12:07:00,8031,Entertainment,Bangalore,India,POS,SUCCESS,0.66,0,2026-02-01,CARD_SYS,1355
702752878,Blue,995,1,123,2023-07-02,Week-45,Q3,2023,11224.46,964.19,16350.8,147,0.589,Swipe,Food,7259.44,0,TXN1017756,2023-06-21 02:49:00,8817,Food,Delhi,India,POS,SUCCESS,0.8,0,2026-02-01,CARD_SYS,1724
776890031,Silver,445,1,106,2023-04-23,Week-1,Q4,2023,9140.33,4826.37,13247.72,184,0.76,Online,Travel,6150.63,0,TXN1044229,2023-06-09 08:52:00,5777,Travel,Chennai,India,POS,SUCCESS,0.16,0,2026-02-01,CARD_SYS,1230
764953891,Gold,0,1,93,2023-07-02,Week-1,Q4,2023,4376.15,1620.6,19049.97,159,0.005,Chip,Fuel,1040.75,0,TXN1013931,2023-12-28 05:11:00,8268,Fuel,Mumbai,India,ATM,REVERSED,0.67,0,2026-02-01,CARD_SYS,1730
765985129,Blue,200,0,148,2023-06-25,Week-8,Q2,2023,9352.15,756.14,30727.83,195,0.856,Online,Food,7052.26,0,TXN1006067,2023-06-13 11:38:00,7126,Food,Bangalore,India,ATM,SUCCESS,0.76,0,2026-02-01,CARD_SYS,1311
761104054,Platinum,200,0,110,2023-07-30,Week-36,Q1,2023,2208.93,4077.29,46360.89,237,0.722,Chip,Fuel,4678.43,0,TXN1027658,2023-06-26 06:37:00,8582,Fuel,Mumbai,India,ONLINE,SUCCESS,0.76,0,2026-02-01,CARD_SYS,1149
779174334,Platinum,0,1,120,2023-05-28,Week-13,Q1,2023,12431.34,1242.41,3747.14,20,0.978,Chip,Travel,5104.69,0,TXN1020382,2023-04-14 16:19:00,5561,Travel,Delhi,India,ONLINE,SUCCESS,0.51,0,2026-02-01,CARD_SYS,1702
710736301,Blue,0,1,73,2023-05-21,Week-25,Q2,2023,8734.41,4561.42,43758.21,201,0.106,Chip,Travel,1163.25,0,TXN1004085,2023-11-29 03:08:00,9127,Travel,Chennai,India,POS,SUCCESS,0.65,0,2026-02-01,CARD_SYS,1178
717898458,Blue,445,1,127,2023-05-07,Week-45,Q2,2023,11600.33,3248.74,599.88,214,0.622,Swipe,Travel,270.0,0,TXN1048570,2023-12-08 17:43:00,7442,Travel,Bangalore,India,ONLINE,SUCCESS,0.11,0,2026-02-01,CARD_SYS,1146
744231491,Gold,200,1,107,2023-04-02,Week-26,Q1,2023,5399.69,1049.43,17884.17,65,0.205,Chip,Travel,7903.65,0,TXN1047205,2023-11-19 22:30:00,6363,Travel,Mumbai,India,ONLINE,SUCCESS,0.54,0,2026-02-01,CARD_SYS,1560
714955229,Silver,995,1,102,2023-04-23,Week-22,Q2,2023,8484.46,1041.66,39418.26,120,0.178,Swipe,Travel,3285.81,0,TXN1034313,2023-03-27 09:47:00,8600,Travel,Delhi,India,POS,SUCCESS,0.55,0,2026-02-01,CARD_SYS,1430
798517047,Platinum,200,1,108,2023-07-09,Week-20,Q2,2023,7379.8,898.2,34755.07,210,0.698,Chip,Entertainment,274.91,0,TXN1022079,2023-07-18 02:19:00,8444,Entertainment,Hyderabad,India,ONLINE,SUCCESS,0.06,0,2026-02-01,CARD_SYS,1038
755423105,Platinum,445,1,90,2023-04-02,Week-19,Q1,2023,8064.3,3662.42,3819.8,242,0.945,Online,Electronics,7626.54,0,TXN1032609,2023-06-22 15:30:00,7373,Electronics,Mumbai,India,ONLINE,SUCCESS,0.96,0,2026-02-01,CARD_SYS,1335
794144896,Platinum,200,1,55,2023-05-28,Week-43,Q4,2023,8271.83,4399.52,48314.2,58,0.855,Chip,Travel,5766.35,0,TXN1018362,2023-04-24 01:46:00,8561,Travel,Delhi,India,ATM,SUCCESS,0.74,0,2026-02-01,CARD_SYS,1914
758076867,Silver,200,1,147,2023-05-14,Week-34,Q3,2023,9795.93,1253.0,26297.62,26,0.501,Chip,Entertainment,2885.77,0,TXN1022646,2023-11-11 13:50:00,9738,Entertainment,Bangalore,India,POS,SUCCESS,0.83,0,2026-02-01,CARD_SYS,1412
795855581,Gold,445,0,86,2023-04-02,Week-8,Q3,2023,9535.55,3150.04,31829.63,234,0.817,Swipe,Grocery,3166.14,0,TXN1001254,2023-10-25 19:30:00,5302,Grocery,Hyderabad,India,ONLINE,SUCCESS,0.47,0,2026-02-01,CARD_SYS,1818
796114445,Blue,0,1,69,2023-06-18,Week-39,Q3,2023,9578.67,4086.8,40219.19,219,0.066,Swipe,Travel,3531.9,0,TXN1016270,2023-06-10 06:48:00,5487,Travel,Bangalore,India,ONLINE,SUCCESS,0.18,0,2026-02-01,CARD_SYS,1462
732552402,Silver,200,0,95,2023-12-10,Week-31,Q4,2023,5386.67,179.34,8406.5,231,0.281,Online,Entertainment,5534.3,0,TXN1021488,2023-08-10 04:43:00,6292,Entertainment,Delhi,India,ONLINE,SUCCESS,0.04,0,2026-02-01,CARD_SYS,1731
749558854,Blue,445,1,88,2023-03-26,Week-27,Q2,2023,11494.33,2811.26,32003.18,231,0.371,Chip,Entertainment,5644.9,0,TXN1031588,2023-09-05 00:36:00,5140,Entertainment,Delhi,India,ONLINE,SUCCESS,0.54,0,2026-02-01,CARD_SYS,1533
733512386,Blue,200,1,140,2023-01-08,Week-2,Q4,2023,5820.41,2902.52,110.88,139,0.592,Swipe,Entertainment,899.97,0,TXN1042603,2023-04-05 23:40:00,5128,Entertainment,Mumbai,India,ATM,SUCCESS,0.24,0,2026-02-01,CARD_SYS,1330
760072820,Blue,445,1,137,2023-04-23,Week-42,Q2,2023,7740.04,2019.44,15524.46,208,0.308,Swipe,Food,1176.35,0,TXN1001610,2023-06-04 05:42:00,5863,Food,Hyderabad,India,ATM,SUCCESS,0.98,0,2026-02-01,CARD_SYS,1829
726500350,Silver,445,0,106,2023-02-19,Week-16,Q2,2023,7810.18,1847.69,41687.7,66,0.664,Online,Food,5525.06,0,TXN1028352,2023-04-06 04:49:00,5074,Food,Delhi,India,ONLINE,SUCCESS,0.13,0,2026-02-01,CARD_SYS,1588
786615781,Blue,200,1,125,2023-11-26,Week-16,Q3,2023,10252.09,3192.61,42911.13,296,0.852,Swipe,Entertainment,1273.42,0,TXN1013927,2023-09-04 16:08:00,7238,Entertainment,Bangalore,India,POS,SUCCESS,0.98,0,2026-02-01,CARD_SYS,1370
701167498,Blue,995,1,115,2023-01-29,Week-2,Q3,2023,12637.4,4698.87,21883.77,85,0.603,Online,Travel,733.92,0,TXN1009807,2023-06-02 16:24:00,9401,Travel,Bangalore,India,POS,SUCCESS,0.42,0,2026-02-01,CARD_SYS,1769
710634043,Blue,200,0,131,2023-09-03,Week-35,Q4,2023,9882.56,1017.6,6240.51,233,0.428,Online,Grocery,710.46,0,TXN1039348,2023-10-05 23:26:00,8450,Grocery,Mumbai,India,ATM,SUCCESS,0.47,0,2026-02-01,CARD_SYS,1221
775691540,Blue,445,1,125,2023-09-03,Week-19,Q2,2023,3092.81,1892.98,1113.87,14,0.714,Swipe,Electronics,3766.63,0,TXN1017240,2023-03-06 21:07:00,9661,Electronics,Delhi,India,POS,SUCCESS,0.07,0,2026-02-01,CARD_SYS,1709
722674714,Blue,200,1,70,2023-11-05,Week-10,Q3,2023,6551.89,1777.15,590.41,92,0.185,Chip,Grocery,3629.32,0,TXN1001157,2023-08-19 05:21:00,5496,Grocery,Bangalore,India,POS,SUCCESS,0.67,0,2026-02-01,CARD_SYS,1353
733782425,Silver,445,1,114,2023-08-06,Week-40,Q2,2023,4131.87,2389.28,26061.37,51,0.257,Chip,Electronics,2589.65,0,TXN1041392,2023-10-13 17:06:00,8535,Electronics,Chennai,India,ATM,SUCCESS,0.22,0,2026-02-01,CARD_SYS,1523
796195791,Silver,200,0,68,2023-08-27,Week-38,Q3,2023,4851.05,544.79,39402.34,127,0.13,Chip,Travel,1034.2,0,TXN1049486,2023-06-18 17:01:00,6047,Travel,Bangalore,India,ATM,SUCCESS,0.12,0,2026-02-01,CARD_SYS,1944
793875737,Blue,0,1,111,2023-09-10,Week-2,Q2,2023,3213.89,906.15,48648.82,64,0.971,Online,Grocery,4636.95,0,TXN1029228,2023-03-14 10:12:00,9353,Grocery,Hyderabad,India,POS,SUCCESS,0.85,0,2026-02-01,CARD_SYS,1534
754797401,Blue,995,1,94,2023-10-01,Week-1,Q4,2023,2923.1,3326.61,34526.51,132,0.402,Online,Fuel,5386.98,0,TXN1031834,2023-05-28 09:04:00,6354,Fuel,Bangalore,India,POS,SUCCESS,0.73,0,2026-02-01,CARD_SYS,1114
796558023,Gold,200,1,73,2023-11-19,Week-36,Q3,2023,12749.94,572.52,25365.57,273,0.238,Swipe,Entertainment,2091.41,0,TXN1009252,2023-08-30 12:36:00,5012,Entertainment,Hyderabad,India,ONLINE,SUCCESS,0.97,0,2026-02-01,CARD_SYS,1487
716669382,Blue,995,1,65,2023-08-06,Week-30,Q2,2023,3117.95,3753.03,44304.7,30,0.876,Online,Electronics,631.79,0,TXN1011919,2023-08-25 18:57:00,9684,Electronics,Bangalore,India,ONLINE,SUCCESS,0.65,0,2026-02-01,CARD_SYS,1903
711789040,Gold,445,1,139,2023-12-10,Week-14,Q2,2023,6498.77,4022.38,45662.13,233,0.607,Online,Fuel,2594.41,0,TXN1043656,2023-03-02 17:55:00,6872,Fuel,Delhi,India,ONLINE,SUCCESS,0.77,0,2026-02-01,CARD_SYS,1214
790888204,Gold,445,1,61,2023-07-09,Week-47,Q2,2023,3664.31,321.8,27486.94,50,0.361,Swipe,Electronics,118.02,0,TXN1047576,2023-12-09 11:52:00,8371,Electronics,Chennai,India,ONLINE,SUCCESS,0.33,0,2026-02-01,CARD_SYS,1684
701937536,Blue,995,0,138,2023-04-09,Week-5,Q1,2023,4246.71,4954.93,28646.72,288,0.474,Online,Food,3060.75,0,TXN1027524,2023-02-21 06:09:00,6819,Food,Bangalore,India,ONLINE,SUCCESS,0.3,0,2026-02-01,CARD_SYS,1519
721015175,Blue,445,1,103,2023-08-20,Week-47,Q3,2023,11739.51,3711.7,3260.46,293,0.281,Online,Entertainment,5072.23,0,TXN1032468,2023-07-21 07:58:00,5683,Entertainment,Chennai,India,POS,SUCCESS,0.68,0,2026-02-01,CARD_SYS,1382
712918725,Blue,995,1,148,2023-01-22,Week-50,Q3,2023,4165.6,2741.66,18618.05,186,0.986,Swipe,Fuel,2407.44,0,TXN1045251,2023-12-17 15:47:00,8438,Fuel,Hyderabad,India,ONLINE,REVERSED,0.46,0,2026-02-01,CARD_SYS,1301
762667252,Blue,445,1,95,2023-10-01,Week-33,Q2,2023,2697.87,4116.06,17170.22,131,0.486,Online,Electronics,729.31,0,TXN1045014,2023-02-17 23:00:00,6504,Electronics,Hyderabad,India,POS,SUCCESS,0.53,0,2026-02-01,CARD_SYS,1598
713913263,Silver,0,1,116,2023-06-25,Week-35,Q2,2023,5717.71,3937.63,21936.06,59,0.172,Swipe,Fuel,5896.25,0,TXN1020029,2023-01-10 13:48:00,9567,Fuel,Delhi,India,POS,SUCCESS,0.12,0,2026-02-01,CARD_SYS,1395
767618986,Platinum,445,1,118,2023-01-22,Week-29,Q3,2023,10360.32,2899.53,48264.09,42,0.022,Online,Travel,519.68,0,TXN1040105,2023-07-15 10:34:00,8411,Travel,Bangalore,India,ONLINE,REVERSED,0.39,0,2026-02-01,CARD_SYS,1495
747252393,Blue,995,1,107,2023-08-20,Week-6,Q4,2023,14866.67,3537.2,44513.54,118,0.011,Swipe,Fuel,2454.43,0,TXN1027488,2023-02-18 08:15:00,8535,Fuel,Delhi,India,ONLINE,SUCCESS,0.74,0,2026-02-01,CARD_SYS,1587
768233029,Blue,995,1,61,2023-11-26,Week-1,Q4,2023,11384.27,2346.17,1871.67,234,0.472,Swipe,Food,1072.85,0,TXN1024270,2023-11-30 05:40:00,8915,Food,Mumbai,India,POS,SUCCESS,0.39,0,2026-02-01,CARD_SYS,1854
749277606,Blue,445,1,112,2023-04-02,Week-45,Q1,2023,10885.41,582.79,47587.73,118,0.415,Online,Travel,4170.69,0,TXN1044024,2023-07-04 15:38:00,9183,Travel,Bangalore,India,POS,SUCCESS,0.77,0,2026-02-01,CARD_SYS,1988
771275364,Gold,445,1,126,2023-12-10,Week-19,Q4,2023,9894.01,4533.91,23393.0,75,0.788,Chip,Electronics,1033.11,0,TXN1000738,2023-08-26 13:19:00,8494,Electronics,Hyderabad,India,POS,SUCCESS,0.37,0,2026-02-01,CARD_SYS,1333
716411413,Silver,200,1,116,2023-08-20,Week-10,Q2,2023,11342.1,2714.38,14232.55,76,0.269,Online,Entertainment,7461.56,0,TXN1004193,2023-10-26 00:39:00,6084,Entertainment,Delhi,India,ONLINE,SUCCESS,0.59,0,2026-02-01,CARD_SYS,1761
736353090,Silver,445,1,103,2023-02-12,Week-36,Q3,2023,9397.23,4420.96,43144.68,50,0.129,Swipe,Entertainment,3789.99,0,TXN1011863,2023-01-31 06:41:00,6221,Entertainment,Chennai,India,ATM,SUCCESS,0.03,0,2026-02-01,CARD_SYS,1097
741588083,Blue,200,1,124,2023-12-24,Week-23,Q3,2023,13954.79,2116.51,28014.95,275,0.386,Online,Electronics,7092.89,0,TXN1008574,2023-12-02 03:48:00,5363,Electronics,Mumbai,India,POS,SUCCESS,0.07,0,2026-02-01,CARD_SYS,1678
711844410,Silver,0,1,106,2023-03-19,Week-47,Q3,2023,5848.84,3106.82,42647.99,288,0.036,Swipe,Food,2621.77,0,TXN1021025,2023-09-16 01:46:00,8441,Food,Mumbai,India,ATM,SUCCESS,0.06,0,2026-02-01,CARD_SYS,1307
749583218,Blue,995,1,66,2023-07-16,Week-44,Q3,2023,11115.74,2269.85,6375.45,268,0.538,Online,Food,8.34,0,TXN1021403,2023-03-12 10:34:00,7161,Food,Hyderabad,India,ONLINE,SUCCESS,0.47,0,2026-02-01,CARD_SYS,1164
754994643,Platinum,0,1,74,2023-09-03,Week-25,Q3,2023,2962.58,1757.89,45218.92,4,0.178,Chip,Fuel,2416.23,0,TXN1027673,2023-11-15 17:59:00,9695,Fuel,Hyderabad,India,ONLINE,SUCCESS,0.06,0,2026-02-01,CARD_SYS,1022
763217910,Blue,0,1,105,2023-09-10,Week-1,Q4,2023,7644.38,3795.44,32287.03,144,0.245,Swipe,Grocery,1176.16,0,TXN1029353,2023-10-02 21:21:00,9246,Grocery,Mumbai,India,POS,SUCCESS,0.67,0,2026-02-01,CARD_SYS,1383
767157848,Blue,0,1,138,2023-08-06,Week-46,Q2,2023,6018.43,486.6,9005.72,84,0.546,Swipe,Electronics,1883.61,0,TXN1000096,2023-09-13 16:08:00,8626,Electronics,Delhi,India,POS,SUCCESS,0.18,0,2026-02-01,CARD_SYS,1041
770939373,Blue,995,1,131,2023-01-01,Week-25,Q4,2023,14941.67,2927.48,19967.03,8,0.027,Online,Fuel,2632.76,0,TXN1037655,2023-12-19 11:40:00,9046,Fuel,Mumbai,India,POS,SUCCESS,0.96,0,2026-02-01,CARD_SYS,1848
737144249,Blue,995,1,92,2023-11-26,Week-45,Q1,2023,11703.56,4881.16,30938.2,139,0.917,Chip,Entertainment,7036.89,0,TXN1035674,2023-02-06 14:23:00,8590,Entertainment,Chennai,India,POS,SUCCESS,0.74,0,2026-02-01,CARD_SYS,1445
753207428,Blue,995,0,78,2023-03-05,Week-3,Q2,2023,3523.27,726.58,38050.18,102,0.175,Online,Grocery,2027.44,1,TXN1018463,2023-12-25 09:57:00,9544,Grocery,Hyderabad,India,ONLINE,SUCCESS,0.07,0,2026-02-01,CARD_SYS,1732
707340100,Silver,445,0,147,2023-12-10,Week-28,Q3,2023,13762.2,811.65,39255.63,86,0.484,Swipe,Entertainment,5261.72,1,TXN1022156,2023-09-19 08:05:00,8008,Entertainment,Delhi,India,ONLINE,REVERSED,0.91,0,2026-02-01,CARD_SYS,1478
773205955,Gold,200,1,95,2023-10-15,Week-26,Q1,2023,2387.05,65.34,38968.34,261,0.876,Online,Fuel,3383.5,0,TXN1001126,2023-12-24 20:07:00,6022,Fuel,Chennai,India,POS,SUCCESS,0.29,0,2026-02-01,CARD_SYS,1850
784198409,Silver,0,1,101,2023-01-01,Week-3,Q1,2023,13191.65,116.18,46925.3,8,0.277,Chip,Entertainment,5501.44,0,TXN1014348,2023-01-10 17:10:00,8697,Entertainment,Bangalore,India,ONLINE,SUCCESS,0.3,0,2026-02-01,CARD_SYS,1270
769976909,Blue,995,1,128,2023-07-02,Week-9,Q1,2023,11128.53,1990.81,28474.99,111,0.95,Chip,Electronics,7087.93,0,TXN1022672,2023-04-10 15:26:00,9927,Electronics,Bangalore,India,POS,SUCCESS,0.8,0,2026-02-01,CARD_SYS,1713
793696586,Blue,0,1,97,2023-11-19,Week-41,Q4,2023,6911.8,3804.14,299.7,195,0.153,Online,Fuel,1053.94,0,TXN1035650,2023-01-05 23:45:00,7675,Fuel,Mumbai,India,POS,SUCCESS,0.08,0,2026-02-01,CARD_SYS,1274
735990817,Gold,445,1,73,2023-02-26,Week-12,Q2,2023,4472.88,3425.03,19372.13,102,0.185,Swipe,Grocery,2135.01,0,TXN1015071,2023-06-29 14:12:00,8875,Grocery,Delhi,India,POS,SUCCESS,0.57,0,2026-02-01,CARD_SYS,1572
716581075,Blue,445,1,87,2023-10-08,Week-20,Q3,2023,3853.17,2380.31,45882.11,138,0.569,Online,Food,724.1,0,TXN1020663,2023-03-20 18:21:00,8814,Food,Delhi,India,POS,SUCCESS,0.13,0,2026-02-01,CARD_SYS,1427
777640127,Blue,445,1,122,2023-09-17,Week-24,Q2,2023,3454.2,4880.07,31955.99,216,0.554,Swipe,Food,271.9,0,TXN1036003,2023-07-19 14:52:00,9568,Food,Hyderabad,India,POS,SUCCESS,0.17,0,2026-02-01,CARD_SYS,1747
775800371,Gold,0,1,67,2023-02-05,Week-22,Q4,2023,11054.66,2232.71,11875.53,31,0.9,Swipe,Fuel,2714.88,0,TXN1043878,2023-02-21 00:50:00,9643,Fuel,Bangalore,India,ONLINE,SUCCESS,0.09,0,2026-02-01,CARD_SYS,1199
717360115,Silver,200,1,114,2023-06-11,Week-50,Q4,2023,12585.39,1240.85,29490.46,69,0.127,Chip,Fuel,6492.43,0,TXN1028601,2023-07-16 05:27:00,7915,Fuel,Delhi,India,POS,SUCCESS,0.99,0,2026-02-01,CARD_SYS,1417
705974273,Blue,200,1,141,2023-11-05,Week-5,Q3,2023,12894.25,1350.07,10789.09,212,0.311,Swipe,Grocery,765.51,0,TXN1037429,2023-04-11 03:48:00,8868,Grocery,Chennai,India,ONLINE,SUCCESS,0.67,0,2026-02-01,CARD_SYS,1491
